iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,,death rate,recover rate,infection rate
GBR,Europe,United Kingdom,4/4/2020,57772,4073,4387.143,5281,757,545,851.015,59.998,64.625,77.792,11.151,8.028,1.44,2309,34.013,17502,257.815,,,,,15899,238836,3.518,0.234,,,,,tests performed,,GBR,Europe,United Kingdom,4/4/2020,44903.86299,46891.32236,48878.78173,50866.24109,52853.70046,54841.15983,56828.6192,58816.07856,60803.53793,62790.9973,64778.45667,66765.91603,68753.3754,70740.83477,72728.29414,74715.7535,76703.21287,78690.67224,80678.1316,82665.59097,84653.05034,,0.091411064,0.004651821,1.26644E-09
GBR,Europe,United Kingdom,4/5/2020,61422,3650,4495.429,5882,601,600.429,904.781,53.767,66.22,86.645,8.853,8.845,1.37,2469,36.37,18855,277.745,,,21640,318.77,12733,251569,3.706,0.188,,,,,tests performed,,GBR,Europe,United Kingdom,4/5/2020,40133.2494,41866.73526,43600.22113,45333.70699,47067.19286,48800.67872,50534.16459,52267.65045,54001.13632,55734.62218,57468.10805,59201.59391,60935.07978,62668.56564,64402.05151,66135.53737,67869.02324,69602.5091,71335.99497,73069.48083,74802.9667,,0.095763733,0.0055471,1.08464E-09
GBR,Europe,United Kingdom,4/6/2020,66738,5316,4636.714,6452,570,628.429,983.089,78.308,68.301,95.042,8.396,9.257,1.29,2644,38.948,19493,287.143,,,,,13684,265885,3.917,0.202,,,,,tests performed,,GBR,Europe,United Kingdom,4/6/2020,48979.2125,51122.83266,53266.45282,55410.07297,57553.69313,59697.31328,61840.93344,63984.55359,66128.17375,68271.79391,70415.41406,72559.03422,74702.65437,76846.27453,78989.89469,81133.51484,83277.135,85420.75515,87564.37531,,,,0.096676556,0.005856019,1.49297E-09
GBR,Europe,United Kingdom,4/7/2020,72224,5486,4772.714,7557,1105,728.571,1063.901,80.812,70.305,111.319,16.277,10.732,1.21,2864,42.188,20234,298.058,,,,,14419,280304,4.129,0.212,17876,0.263,0.267,3.7,tests performed,,GBR,Europe,United Kingdom,4/7/2020,30330.58592,31167.71312,32004.84032,32841.96752,33679.09472,34516.22192,35353.34912,36190.47632,37027.60352,37864.73072,38701.85792,39538.98512,40376.11233,41213.23953,42050.36673,42887.49393,43724.62113,44561.74833,45398.87553,,,,0.104632809,0.006092338,1.45702E-09
GBR,Europe,United Kingdom,4/8/2020,77387,5163,4799.714,8589,1032,779.857,1139.955,76.054,70.703,126.521,15.202,11.488,1.14,2967,43.706,20740,305.512,,,,,16443,296747,4.371,0.242,18521,0.273,0.259,3.9,tests performed,,GBR,Europe,United Kingdom,4/8/2020,32103.94613,32988.50276,33873.05939,34757.61602,35642.17265,36526.72929,37411.28592,38295.84255,39180.39918,40064.95581,40949.51244,41834.06908,42718.62571,43603.18234,44487.73897,45372.2956,46256.85223,47141.40887,48025.9655,,,,0.110987634,0.007416362,1.31496E-09
GBR,Europe,United Kingdom,4/9/2020,82293,4906,4796.429,9706,1117,845.571,1212.223,72.268,70.654,142.975,16.454,12.456,1.1,2963,43.647,21005,309.416,,,,,18843,315141,4.642,0.278,19013,0.28,0.252,4,tests performed,,GBR,Europe,United Kingdom,4/9/2020,34099.93558,35041.35732,35982.77907,36924.20081,37865.62255,38807.04429,39748.46603,40689.88778,41631.30952,42572.73126,43514.153,44455.57474,45396.99648,46338.41823,47279.83997,48221.26171,49162.68345,50104.10519,51045.52694,,,,0.117944418,0.009841408,1.21329E-09
GBR,Europe,United Kingdom,4/10/2020,86660,4367,4708.714,10829,1123,900.714,1276.552,64.328,69.362,159.517,16.542,13.268,1.09,3228,47.55,21280,313.467,,,,,17737,332925,4.904,0.261,15713,0.231,0.3,3.3,tests performed,,GBR,Europe,United Kingdom,4/10/2020,35225.93441,36190.83584,37155.73726,38120.63869,39085.54011,40050.44154,41015.34297,41980.24439,42945.14582,43910.04724,44874.94867,45839.85009,46804.75152,47769.65294,48734.55437,49699.4558,50664.35722,51629.25865,52594.16007,,,,0.124959612,0.013676564,1.06067E-09
GBR,Europe,United Kingdom,4/11/2020,90273,3613,4643,11673,844,913.143,1329.773,53.222,68.394,171.95,12.433,13.451,1.08,3274,48.228,21254,313.084,,,,,17650,350575,5.164,0.26,15963,0.235,0.291,3.4,tests performed,,GBR,Europe,United Kingdom,4/11/2020,36984.5064,38007.19483,39029.88325,40052.57168,41075.26011,42097.94853,43120.63696,44143.32539,45166.01382,46188.70224,47211.39067,48234.0791,49256.76753,50279.45595,51302.14438,52324.83281,53347.52124,54370.20966,55392.89809,,,,0.129307766,0.018063984,8.66857E-10
GBR,Europe,United Kingdom,4/12/2020,93812,3539,4627.143,12330,657,921.143,1381.905,52.132,68.16,181.628,9.678,13.569,1.06,3301,48.626,21687,319.462,,,18481,272.236,14506,365081,5.378,0.214,16216,0.239,0.285,3.5,tests performed,,GBR,Europe,United Kingdom,4/12/2020,34970.16017,35908.69892,36847.23767,37785.77643,38724.31518,39662.85393,40601.39269,41539.93144,42478.4702,43417.00895,44355.5477,45294.08646,46232.62521,47171.16396,48109.70272,49048.24147,49986.78022,50925.31898,51863.85773,52802.39649,53740.93524,,0.131433079,0.022043768,8.40508E-10
GBR,Europe,United Kingdom,4/13/2020,98017,4205,4468.429,13055,725,943.286,1443.847,61.942,65.823,192.308,10.68,13.895,1.02,3277,48.272,21308,313.879,,,,,14567,379649,5.592,0.215,16252,0.239,0.275,3.6,tests performed,,GBR,Europe,United Kingdom,4/13/2020,39323.49927,40403.54807,41483.59688,42563.64568,43643.69448,44723.74329,45803.79209,46883.84089,47963.8897,49043.9385,50123.98731,51204.03611,52284.08491,53364.13372,54444.18252,55524.23132,56604.28013,57684.32893,58764.37773,,,,0.133191181,0.024481202,1.00059E-09
GBR,Europe,United Kingdom,4/14/2020,102365,4348,4305.857,14135,1080,939.714,1507.896,64.049,63.428,208.217,15.909,13.843,1.01,3234,47.639,21281,313.481,,,,,15991,395912,5.832,0.236,16515,0.243,0.261,3.8,tests performed,,GBR,Europe,United Kingdom,4/14/2020,40950.38437,42073.5579,43196.73142,44319.90494,45443.07846,46566.25199,47689.42551,48812.59903,49935.77255,51058.94608,52182.1196,53305.29312,54428.46664,55551.64016,56674.81369,57797.98721,58921.16073,60044.33425,61167.50778,,,,0.138084306,0.027383842,1.03764E-09
GBR,Europe,United Kingdom,4/15/2020,107465,5100,4296.857,15019,884,918.571,1583.021,75.126,63.295,221.239,13.022,13.531,1.04,3228,47.55,20582,303.185,,,,,18489,414469,6.105,0.272,16817,0.248,0.256,3.9,tests performed,,GBR,Europe,United Kingdom,4/15/2020,42844.60408,44018.94221,45193.28033,46367.61846,47541.95659,48716.29471,49890.63284,51064.97097,52239.30909,53413.64722,54587.98535,55762.32348,56936.6616,58110.99973,59285.33786,60459.67598,61634.01411,62808.35224,63982.69037,,,,0.13975713,0.031297743,1.2147E-09
GBR,Europe,United Kingdom,4/16/2020,112808,5343,4359.286,16059,1040,907.571,1661.727,78.705,64.215,236.558,15.32,13.369,1.08,3222,47.462,20389,300.342,,,,,20906,435389,6.414,0.308,17178,0.253,0.254,3.9,tests performed,,GBR,Europe,United Kingdom,4/16/2020,45019.28297,46254.52804,47489.7731,48725.01816,49960.26323,51195.50829,52430.75336,53665.99842,54901.24349,56136.48855,57371.73362,58606.97868,59842.22374,61077.46881,62312.71387,63547.95894,64783.204,66018.44907,67253.69413,,,,0.142356925,0.036033632,1.26437E-09
GBR,Europe,United Kingdom,4/17/2020,117798,4990,4448.286,16973,914,877.714,1735.232,73.506,65.526,250.022,13.464,12.929,1.11,3162,46.578,19330,284.742,,,,,21081,456527,6.725,0.311,17657,0.26,0.252,4,tests performed,,GBR,Europe,United Kingdom,4/17/2020,47028.51124,48324.84743,49621.18363,50917.51982,52213.85602,53510.19221,54806.5284,56102.8646,57399.20079,58695.53698,59991.87318,61288.20937,62584.54556,63880.88176,65177.21795,66473.55414,67769.89034,69066.22653,70362.56272,,,,0.144085638,0.042287204,1.18067E-09
GBR,Europe,United Kingdom,4/18/2020,122534,4736,4608.714,18081,1108,915.429,1804.997,69.764,67.889,266.344,16.321,13.485,1.12,3247,47.83,19456,286.598,,,,,21249,477776,7.038,0.313,18172,0.268,0.254,3.9,tests performed,,GBR,Europe,United Kingdom,4/18/2020,49110.93747,50467.94555,51824.95362,53181.96169,54538.96977,55895.97784,57252.98591,58609.99399,59967.00206,61324.01013,62681.01821,64038.02628,65395.03435,66752.04243,68109.0505,69466.05858,70823.06665,72180.07472,73537.0828,,,,0.147559045,0.048578142,1.10911E-09
GBR,Europe,United Kingdom,4/19/2020,126394,3860,4654.571,18514,433,883.429,1861.857,56.86,68.565,272.722,6.378,13.013,1.09,3176,46.784,19574,288.336,,,13390,197.242,19316,497092,7.322,0.285,18859,0.278,0.247,4.1,tests performed,,GBR,Europe,United Kingdom,4/19/2020,45928.48771,47169.01705,48409.5464,49650.07574,50890.60508,52131.13442,53371.66377,54612.19311,55852.72245,57093.25179,58333.78114,59574.31048,60814.83982,62055.36916,63295.89851,64536.42785,65776.95719,67017.48653,68258.01588,69498.54522,70739.07456,,0.146478472,0.05616178,9.01042E-10
GBR,Europe,United Kingdom,4/20/2020,131260,4866,4749,19090,576,862.143,1933.536,71.679,69.956,281.207,8.485,12.7,1.05,3130,46.107,19331,284.757,,,,,17365,532229,7.84,0.256,21797,0.321,0.218,4.6,tests performed,,GBR,Europe,United Kingdom,4/20/2020,54599.11217,56143.6413,57688.17043,59232.69957,60777.2287,62321.75783,63866.28696,65410.8161,66955.34523,68499.87436,70044.4035,71588.93263,73133.46176,74677.99089,76222.52003,77767.04916,79311.57829,80856.10743,82400.63656,,,,0.145436538,0.062512395,1.14379E-09
GBR,Europe,United Kingdom,4/21/2020,136035,4775,4810,20314,1224,882.714,2003.874,70.339,70.854,299.237,18.03,13.003,1.02,3036,44.722,19139,281.929,,,,,22763,554992,8.175,0.335,22726,0.335,0.212,4.7,tests performed,,GBR,Europe,United Kingdom,4/21/2020,57391.26879,59022.99459,60654.72039,62286.44619,63918.172,65549.8978,67181.6236,68813.34941,70445.07521,72076.80101,73708.52682,75340.25262,76971.97842,78603.70423,80235.43003,81867.15583,83498.88164,85130.60744,86762.33324,,,,0.149329217,0.069613298,1.13489E-09
GBR,Europe,United Kingdom,4/22/2020,141540,5505,4867.857,21171,857,878.857,2084.966,81.092,71.706,311.861,12.624,12.946,1.01,2964,43.661,18533,273.002,,,,,23073,578066,8.515,0.34,23371,0.344,0.208,4.8,tests performed,,GBR,Europe,United Kingdom,4/22/2020,59587.72073,61282.27348,62976.82622,64671.37897,66365.93172,68060.48446,69755.03721,71449.58995,73144.1427,74838.69545,76533.24819,78227.80094,79922.35369,81616.90643,83311.45918,85006.01192,86700.56467,88395.11742,90089.67016,,,,0.149576092,0.082024756,1.30142E-09
GBR,Europe,United Kingdom,4/23/2020,146708,5168,4842.857,21855,684,828,2161.093,76.128,71.338,321.937,10.076,12.197,1.01,2867,42.233,17867,263.191,,,,,28024,606093,8.928,0.413,24386,0.359,0.199,5,tests performed,,GBR,Europe,United Kingdom,4/23/2020,62950.54579,64760.89359,66571.24139,68381.58919,70191.93699,72002.28479,73812.6326,75622.9804,77433.3282,79243.676,81054.0238,82864.3716,84674.7194,86485.0672,88295.415,90105.7628,91916.11061,93726.45841,95536.80621,,,,0.148969381,0.093926616,1.21679E-09
GBR,Europe,United Kingdom,4/24/2020,151689,4981,4841.571,22873,1018,842.857,2234.466,73.373,71.319,336.932,14.996,12.416,1.02,2703,39.817,17063,251.348,,,,,28225,634319,9.344,0.416,25399,0.374,0.191,5.2,tests performed,,GBR,Europe,United Kingdom,4/24/2020,65804.77926,67708.37682,69611.97438,71515.57194,73419.1695,75322.76706,77226.36462,79129.96218,81033.55974,82937.1573,84840.75486,86744.35242,88647.94999,90551.54755,92455.14511,94358.74267,96262.34023,98165.93779,100069.5354,,,,0.150788785,0.107159867,1.1617E-09
GBR,Europe,United Kingdom,4/25/2020,155453,3764,4702.714,23689,816,801.143,2289.912,55.446,69.274,348.953,12.02,11.801,1.01,2702,39.802,16604,244.586,,,,,29058,663377,9.772,0.428,26514,0.391,0.177,5.6,tests performed,,GBR,Europe,United Kingdom,4/25/2020,69036.9964,71060.80017,73084.60394,75108.4077,77132.21147,79156.01524,81179.81901,83203.62278,85227.42655,87251.23031,89275.03408,91298.83785,93322.64162,95346.44539,97370.24916,99394.05292,101417.8567,103441.6605,105465.4642,,,,0.152386895,0.122890327,8.75831E-10
GBR,Europe,United Kingdom,4/26/2020,158926,3473,4647.429,24053,364,791.286,2341.072,51.159,68.459,354.315,5.362,11.656,1,2580,38.005,16555,243.865,,,10625,156.512,31610,694987,10.238,0.466,28271,0.416,0.164,6.1,tests performed,,GBR,Europe,United Kingdom,4/26/2020,65191.45749,67084.65615,68977.85481,70871.05347,72764.25214,74657.4508,76550.64946,78443.84812,80337.04678,82230.24544,84123.4441,86016.64276,87909.84142,89803.04008,91696.23874,93589.4374,95482.63607,97375.83473,99269.03339,101162.232,103055.4307,,0.151347168,0.13882882,8.08938E-10
GBR,Europe,United Kingdom,4/27/2020,163630,4704,4624.286,24376,323,755.143,2410.364,69.293,68.118,359.073,4.758,11.124,0.98,2460,36.237,16662,245.441,,,,,31453,726553,10.703,0.463,27761,0.409,0.167,6,tests performed,,GBR,Europe,United Kingdom,4/27/2020,75834.95943,78097.93507,80360.91072,82623.88636,84886.862,87149.83764,89412.81328,91675.78892,93938.76456,96201.7402,98464.71584,100727.6915,102990.6671,105253.6428,107516.6184,109779.594,112042.5697,114305.5453,116568.521,,,,0.148970238,0.150666027,1.08734E-09
GBR,Europe,United Kingdom,4/28/2020,168357,4727,4617.429,25347,971,719,2479.996,69.631,68.017,373.376,14.303,10.591,0.97,2353,34.661,15877,233.877,,,,,45263,771817,11.369,0.667,30975,0.456,0.149,6.7,tests performed,,GBR,Europe,United Kingdom,4/28/2020,82278.58856,84778.93594,87279.28332,89779.63071,92279.97809,94780.32547,97280.67286,99781.02024,102281.3676,104781.715,107282.0624,109782.4098,112282.7572,114783.1045,117283.4519,119783.7993,122284.1467,124784.4941,127284.8415,,,,0.15055507,0.162084701,1.08639E-09
GBR,Europe,United Kingdom,4/29/2020,173807,5450,4609.571,26118,771,706.714,2560.277,80.282,67.902,384.733,11.357,10.41,0.97,2286,33.674,15521,228.633,,,,,65643,839597,12.368,0.967,37362,0.55,0.123,8.1,tests performed,,GBR,Europe,United Kingdom,4/29/2020,92298.37832,95179.26337,98060.14843,100941.0335,103821.9185,106702.8036,109583.6887,112464.5737,115345.4588,118226.3438,121107.2289,123988.1139,126868.999,129749.884,132630.7691,135511.6542,138392.5392,141273.4243,144154.3093,,,,0.150270127,0.179682009,1.24595E-09
GBR,Europe,United Kingdom,4/30/2020,178771,4964,4580.429,26754,636,699.857,2633.4,73.123,67.472,394.102,9.369,10.309,0.96,2224,32.761,15164,223.374,,,,,83143,922684,13.592,1.225,45227,0.666,0.101,9.9,tests performed,,GBR,Europe,United Kingdom,4/30/2020,104031.6911,107371.3212,110710.9513,114050.5814,117390.2115,120729.8417,124069.4718,127409.1019,130748.732,134088.3621,137427.9923,140767.6224,144107.2525,147446.8826,150786.5127,154126.1429,157465.773,160805.4031,164145.0332,,,,0.149655145,0.197797545,1.14136E-09
GBR,Europe,United Kingdom,5/1/2020,183501,4730,4544.571,27454,700,654.429,2703.076,69.676,66.944,404.413,10.311,9.64,0.94,2178,32.083,14723,216.878,,,,,74142,996826,14.684,1.092,51787,0.763,0.088,11.4,tests performed,,GBR,Europe,United Kingdom,5/1/2020,111858.297,115501.237,119144.1771,122787.1171,126430.0571,130072.9972,133715.9372,137358.8773,141001.8173,144644.7573,148287.6974,151930.6374,155573.5775,159216.5175,162859.4575,166502.3976,170145.3376,173788.2777,177431.2177,,,,0.149612264,0.217392706,1.09185E-09
GBR,Europe,United Kingdom,5/2/2020,186731,3230,4468.286,28039,585,621.429,2750.655,47.58,65.82,413.031,8.617,9.154,0.91,2068,30.463,14380,211.826,,,,,63559,1060387,15.62,0.936,56716,0.835,0.079,12.7,tests performed,,GBR,Europe,United Kingdom,5/2/2020,118321.6825,122224.1994,126126.7162,130029.2331,133931.7499,137834.2668,141736.7836,145639.3005,149541.8173,153444.3342,157346.851,161249.3679,165151.8847,169054.4016,172956.9184,176859.4353,180761.9521,184664.469,188566.9858,,,,0.150157178,0.237679325,7.63074E-10
GBR,Europe,United Kingdom,5/3/2020,189708,2977,4397.429,28292,253,605.571,2794.508,43.853,64.777,416.757,3.727,8.92,0.87,2009,29.594,14188,208.997,,,9615,141.634,68203,1128590,16.625,1.005,61943,0.912,0.071,14.1,tests performed,,GBR,Europe,United Kingdom,5/3/2020,113608.053,117377.2036,121146.3543,124915.505,128684.6557,132453.8064,136222.957,139992.1077,143761.2584,147530.4091,151299.5598,155068.7104,158837.8611,162607.0118,166376.1625,170145.3132,173914.4638,177683.6145,181452.7652,185221.9159,188991.0666,,0.149134459,0.257868877,7.13103E-10
GBR,Europe,United Kingdom,5/4/2020,193091,3383,4208.714,28565,273,598.429,2844.342,49.834,61.997,420.779,4.021,8.815,0.82,1936,28.518,14097,207.657,,,,,72630,1208190,17.797,1.07,68805,1.014,0.061,16.3,tests performed,,GBR,Europe,United Kingdom,5/4/2020,136834.0091,141468.6403,146103.2715,150737.9027,155372.5339,160007.1651,164641.7962,169276.4274,173911.0586,178545.6898,183180.321,187814.9522,192449.5834,197084.2146,201718.8458,206353.477,210988.1082,215622.7394,220257.3706,,,,0.147935429,0.272567297,8.29772E-10
GBR,Europe,United Kingdom,5/5/2020,196780,3689,4060.429,29290,725,563.286,2898.683,54.341,59.812,431.459,10.68,8.298,0.81,1874,27.605,13723,202.148,,,,,66919,1270344,18.713,0.986,71218,1.049,0.057,17.5,tests performed,,GBR,Europe,United Kingdom,5/5/2020,143139.3956,148013.612,152887.8284,157762.0447,162636.2611,167510.4775,172384.6939,177258.9102,182133.1266,187007.343,191881.5593,196755.7757,201629.9921,206504.2085,211378.4248,216252.6412,221126.8576,226001.074,230875.2903,,,,0.148846427,0.284355331,9.20988E-10
GBR,Europe,United Kingdom,5/6/2020,200616,3836,3829.857,29937,647,545.571,2955.189,56.506,56.416,440.989,9.531,8.037,0.8,1802,26.544,13148,193.678,,,,,74455,1347190,19.845,1.097,72513,1.068,0.053,18.9,tests performed,,GBR,Europe,United Kingdom,5/6/2020,152300.5144,157530.0431,162759.5718,167989.1005,173218.6292,178448.1579,183677.6866,188907.2153,194136.744,199366.2727,204595.8014,209825.3301,215054.8588,220284.3875,225513.9162,230743.4449,235972.9736,241202.5023,246432.031,,,,0.149225386,0.303058171,9.84719E-10
GBR,Europe,United Kingdom,5/7/2020,204387,3771,3659.429,30395,458,520.143,3010.738,55.549,53.905,447.736,6.747,7.662,0.81,1685,24.821,12626,185.988,,,,,77466,1424655,20.986,1.141,71710,1.056,0.051,19.6,tests performed,,GBR,Europe,United Kingdom,5/7/2020,160808.3761,166368.2744,171928.1727,177488.071,183047.9693,188607.8676,194167.766,199727.6643,205287.5626,210847.4609,216407.3592,221967.2576,227527.1559,233087.0542,238646.9525,244206.8508,249766.7492,255326.6475,260886.5458,,,,0.148712981,0.321919026,9.91459E-10
GBR,Europe,United Kingdom,5/8/2020,207439,3052,3419.714,30975,580,503,3055.696,44.958,50.374,456.28,8.544,7.409,0.81,1642,24.188,12053,177.548,,,,,76963,1501622,22.12,1.134,72114,1.062,0.047,21.1,tests performed,,GBR,Europe,United Kingdom,5/8/2020,169138.7219,175027.3582,180915.9945,186804.6308,192693.2671,198581.9034,204470.5397,210359.176,216247.8123,222136.4486,228025.0849,233913.7212,239802.3574,245690.9937,251579.63,257468.2663,263356.9026,269245.5389,275134.1752,,,,0.149321005,0.339856811,8.30162E-10
GBR,Europe,United Kingdom,5/9/2020,209589,2150,3265.429,31250,275,458.714,3087.367,31.671,48.102,460.331,4.051,6.757,0.82,1585,23.348,12015,176.988,,,,,77152,1578774,23.256,1.136,74055,1.091,0.044,22.7,tests performed,,GBR,Europe,United Kingdom,5/9/2020,177895.1509,184136.6826,190378.2143,196619.746,202861.2777,209102.8095,215344.3412,221585.8729,227827.4046,234068.9363,240310.4681,246551.9998,252793.5315,259035.0632,265276.5949,271518.1267,277759.6584,284001.1901,290242.7218,,,,0.149101336,0.357694932,6.02233E-10
GBR,Europe,United Kingdom,5/10/2020,211911,2322,3171.857,31467,217,453.571,3121.571,34.204,46.723,463.527,3.197,6.681,0.84,1538,22.656,11727,172.745,,,7534,110.98,76507,1655281,24.383,1.127,75242,1.108,0.042,23.7,tests performed,,GBR,Europe,United Kingdom,5/10/2020,166817.8148,172698.0966,178578.3784,184458.6601,190338.9419,196219.2237,202099.5054,207979.7872,213860.069,219740.3507,225620.6325,231500.9143,237381.196,243261.4778,249141.7596,255022.0413,260902.3231,266782.6049,272662.8866,278543.1684,284423.4502,,0.148491584,0.372549136,6.64529E-10
GBR,Europe,United Kingdom,5/11/2020,215500,3589,3201.286,31655,188,441.429,3174.439,52.868,47.157,466.296,2.769,6.502,0.85,1485,21.875,11967,176.281,,,,,70332,1725696,25.42,1.036,73929,1.089,0.043,23.1,tests performed,,GBR,Europe,United Kingdom,5/11/2020,192975.3323,199800.7772,206626.2222,213451.6671,220277.1121,227102.557,233928.002,240753.4469,247578.8919,254404.3368,261229.7818,268055.2267,274880.6717,281706.1166,288531.5616,295357.0065,302182.4515,309007.8964,315833.3414,,,,0.146890951,0.381618111,1.04919E-09
GBR,Europe,United Kingdom,5/12/2020,218895,3395,3159.286,32270,615,425.714,3224.45,50.01,46.538,475.356,9.059,6.271,0.83,1414,20.829,11591,170.742,,,,,74593,1800289,26.519,1.099,75706,1.115,0.042,24,tests performed,,GBR,Europe,United Kingdom,5/12/2020,201650.096,208812.5452,215974.9944,223137.4436,230299.8928,237462.3421,244624.7913,251787.2405,258949.6897,266112.1389,273274.5881,280437.0373,287599.4865,294761.9358,301924.385,309086.8342,316249.2834,323411.7326,330574.1818,,,,0.14742228,0.390427977,1.01862E-09
GBR,Europe,United Kingdom,5/13/2020,222195,3300,3082.714,32718,448,397.286,3273.061,48.611,45.41,481.955,6.599,5.852,0.81,1342,19.768,11342,167.074,,,,,83182,1884165,27.755,1.225,76711,1.13,0.04,24.9,tests performed,,GBR,Europe,United Kingdom,5/13/2020,211733.6541,219291.8072,226849.9603,234408.1134,241966.2665,249524.4195,257082.5726,264640.7257,272198.8788,279757.0319,287315.185,294873.3381,302431.4912,309989.6442,317547.7973,325105.9504,332664.1035,340222.2566,347780.4097,,,,0.147249038,0.401869921,1.03407E-09
GBR,Europe,United Kingdom,5/14/2020,224813,2618,2918,33071,353,382.286,3311.625,38.565,42.984,487.155,5.2,5.631,0.79,1314,19.356,10921,160.873,,,,,84693,1968871,29.003,1.248,77745,1.145,0.038,26.6,tests performed,,GBR,Europe,United Kingdom,5/14/2020,221265.4199,229203.8575,237142.2952,245080.7328,253019.1705,260957.6081,268896.0458,276834.4834,284772.9211,292711.3587,300649.7964,308588.234,316526.6717,324465.1094,332403.547,340341.9847,348280.4223,356218.86,364157.2976,,,,0.147104482,0.414809264,8.62134E-10
GBR,Europe,United Kingdom,5/15/2020,227334,2521,2842.143,33422,351,349.571,3348.761,37.136,41.866,492.325,5.17,5.149,0.8,1337,19.695,10691,157.485,,,,,91342,2060212,30.348,1.346,79799,1.175,0.036,28.1,tests performed,,GBR,Europe,United Kingdom,5/15/2020,232176.6908,240548.3121,248919.9334,257291.5547,265663.176,274034.7972,282406.4185,290778.0398,299149.6611,307521.2824,315892.9037,324264.5249,332636.1462,341007.7675,349379.3888,357751.0101,366122.6314,374494.2526,382865.8739,,,,0.147017164,0.430646604,8.72E-10
GBR,Europe,United Kingdom,5/16/2020,229406,2072,2831,33833,411,369,3379.283,30.522,41.702,498.38,6.054,5.436,0.81,1234,18.178,10238,150.812,,,,,91360,2151572,31.694,1.346,81828,1.205,0.035,28.9,tests performed,,GBR,Europe,United Kingdom,5/16/2020,242429.8008,251211.9806,259994.1604,268776.3402,277558.52,286340.6998,295122.8796,303905.0594,312687.2392,321469.419,330251.5988,339033.7786,347815.9584,356598.1382,365380.318,374162.4978,382944.6777,391726.8575,400509.0373,,,,0.147480885,0.447974717,7.36128E-10
GBR,Europe,United Kingdom,5/17/2020,231232,1826,2760.143,33900,67,347.571,3406.181,26.898,40.658,499.367,0.987,5.12,0.82,1196,17.618,10199,150.237,,,6363,93.731,81278,2232850,32.891,1.197,82510,1.215,0.033,29.9,tests performed,,GBR,Europe,United Kingdom,5/17/2020,224344.9613,232520.8798,240696.7982,248872.7166,257048.635,265224.5534,273400.4719,281576.3903,289752.3087,297928.2271,306104.1455,314280.064,322455.9824,330631.9008,338807.8192,346983.7377,355159.6561,363335.5745,371511.4929,379687.4113,387863.3298,,0.146606006,0.46409657,6.66701E-10
